"pIC50","RDKit Mol","Tier","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
6.360513510731414,"Cc1cc(NCc2cccc(-c3ccccc3)c2C)cc(OCc2cncc(C#N)c2)c1CN[C@H](CO)C(=O)O","0",4.963320000000006,153.7539999999998,233.46265163083254,127.50000000000001,536.6320000000004,536.242355504,8,4,12,4,7,0,8,40,72,1,0,4,4,0,0,1,0,0,3,0,0,0.21875,22.516681856328507,12.944229693827404,9.515751057834748,6.770000396566648,4.488752817829692,12.944229693827404,9.515751057834748,6.770000396566648,4.488752817829692,-4.71,28.301919795875396,13.381464150895823,7.025266417863063,15.37044016181271,33.81506139224135,24.49093196040989,25.178587266912007,33.380708950181976,79.12372489630387,0,11.126902983393991,0,5.687386274683562,5.749511833283905,0,19.744454927553285,5.261891554738487,10.300767124953538,0,39.58571000486727,11.923670568519249,112.50443384648584,0,22.94563612947017,11.65669156263541,20.26670634748779,15.095304309025359,0,5.261891554738487,0,48.53093654769288,53.79746599478944,48.363856281590465,12.170333456209914,24.467455939737057,0,0,0,5.9693052879518484,32,0,0,0,0,0,0,3,1,4,0,40,17,1,1,12,12,0,12,12,8,4,4,0,0,6,8,2,0,14,10,0,0,0,0,4,0,0,0,0,0,0
5.197226274708024,"CC(C)C[C@@H]1NC(=O)[C@H](CC(=O)O)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC1=O","0",-0.787230000000011,312.04000000000013,495.4821625356438,392.8499999999999,1186.4229999999995,1185.6546298439998,26,14,16,13,13,10,26,85,172,11,0,5,2,3,3,0,3,3,2,0,0,0.5932203389830508,49.612837243454585,29.33424797242945,23.422587240034645,15.090963067442914,10.745358836385753,29.33424797242945,23.422587240034645,15.090963067442914,10.745358836385753,-8.16,67.62875542577308,32.20916857109268,20.266652329615315,53.58476491321917,177.17017529855875,65.58155227064206,23.163001744275704,117.38045798756245,60.6636706846161,0,0,0,0,0,0,62.952963814471445,5.409283605791522,57.65091689775794,23.487385615646367,185.61757292924838,19.634269217737724,71.7905736680101,0,0,71.00065715021074,73.59763916460155,58.14919263058156,0,0,0,102.20609388275986,87.17093130497688,32.47591246358975,12.524788010674312,60.418408291479594,5.959554568743835,59.071797293515054,0,5.9693052879518484,59,0,0,0,0,0,0,3,10,13,0,85,27,12,0,44,6,0,16,39,26,14,13,0,0,22,9,6,0,24,24,0,0,0,2,2,0,0,0,1,4,2
5.9730583720409705,"CC(=O)NCCNCc1ccc(C(=O)N2CCc3c(-c4ccccc4)cccc32)cc1OCc1cccc(C#N)c1","0",5.232880000000005,159.57989999999964,239.93500287660845,94.46000000000001,544.6550000000002,544.247440884,7,2,10,2,5,2,7,41,73,0,0,5,4,0,1,0,0,1,4,0,0,0.20588235294117646,23.02206678735518,13.72351768825478,9.959166060624918,7.113149998330147,5.098974885164012,13.72351768825478,9.959166060624918,7.113149998330147,5.098974885164012,-4.929999999999998,27.629879394986897,12.948483890856066,6.62792099840099,20.270349892663187,31.448628676440737,24.366997177423325,11.33111286753076,39.53553184224742,90.99550602692418,0,11.126902983393991,0,5.687386274683562,5.749511833283905,0,14.325937321943693,5.261891554738487,10.633577208012662,0,26.49619719304213,24.534178948588202,118.81276348540918,0,22.94563612947017,17.501745733386574,20.270349892663187,9.589074368143644,0,5.261891554738487,0,60.6636706846161,59.00646293202204,49.917052081418475,11.63267280448927,12.356393797796823,0,5.907179729351506,5.907179729351506,0,34,0,0,0,0,0,0,3,1,3,0,41,14,2,1,16,12,0,10,10,7,2,2,0,0,4,8,2,0,17,10,0,0,0,1,4,0,0,0,0,2,1
6.940058111938045,"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCNCC3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2.Cl.Cl","0",7.746200000000007,210.8726999999995,328.476473177379,96.29,780.1930000000003,778.2455535800001,9,1,10,1,8,1,12,53,98,1,1,7,4,2,3,0,2,3,4,0,0,0.36585365853658536,32.1642070555203,18.135400452386307,13.692560258681802,10.243966901611442,7.370662091361024,17.75743597937708,13.285360131941195,9.948597336394403,7.129846998702986,-4.169999999999999,40.02453219944945,18.732563178127357,9.500805421773382,24.264240419206526,67.68638597878912,24.55305751901023,18.254850067221383,47.07972232726301,72.79640482153933,5.022633313741326,11.126902983393991,0,0,22.99804733313562,36.415006212592466,23.741988999272017,5.261891554738487,15.116608065707286,0,51.98656323255503,45.93754595858871,105.63629559376567,0,40.194171629321886,42.32218594194397,29.164150150057004,9.694446914922299,0,5.261891554738487,24.814066322359952,54.41996392392819,84.45922965224827,44.35360058972148,22.697146947378556,37.926551524619484,11.49902366656781,5.907179729351506,0,0,41,0,3,0,0,0,0,1,3,3,2,53,14,1,1,29,12,0,10,14,9,1,1,0,0,4,6,1,0,25,15,0,0,0,0,7,0,0,0,0,2,1
6.8827287043442364,"Cc1c(CNc2cc(OCc3cncc(C#N)c3)c(CN[C@H](CO)C(=O)O)cc2Cl)cccc1-c1ccc2c(c1)OCCO2","0",5.079500000000004,165.01699999999965,259.35211927759525,145.96,615.086,614.193212392,10,4,12,4,9,0,11,44,75,1,0,5,4,0,1,1,0,1,3,0,0,0.24242424242424243,24.726584880277763,14.324125232184368,10.58530672730559,7.56923084221294,5.096538365956094,13.946160759175141,10.178106600564986,7.2565218337246415,4.843462435378944,-4.819999999999999,30.631693214805114,14.100540153915354,7.206331505179406,24.844166069412807,47.02882532126718,24.49093196040989,18.254850067221383,27.817257458484978,66.99099075938064,5.022633313741326,11.126902983393991,0,5.687386274683562,17.248535499851716,11.600939890232516,29.218180835153383,5.261891554738487,10.300767124953538,0,32.66197280517665,25.137434497545087,99.83088153160698,0,34.44465979603798,23.257631452867926,29.74043225508789,15.095304309025359,0,5.261891554738487,0,35.866408164078955,53.443011440325044,42.676470006906904,22.880353044634802,37.681219868762895,11.49902366656781,0,0,5.9693052879518484,33,0,1,0,0,0,0,3,1,4,2,44,17,1,1,17,12,0,12,16,10,4,4,0,0,6,8,2,0,16,12,0,0,0,0,5,0,0,0,0,2,1
4.043111545349924,"COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CNCCO)cc1","0",4.552300000000004,137.5865,206.41723172674529,78.41000000000001,479.57300000000026,479.230787776,7,2,13,2,7,0,7,35,68,0,0,3,3,0,0,0,0,0,3,0,0,0.2857142857142857,20.667735133651345,11.29751556866057,7.707858383732222,5.377986858110089,3.5260091393284525,11.29751556866057,7.707858383732222,5.377986858110089,3.5260091393284525,-3.6799999999999997,25.934039133060182,13.26959369990486,7.149582211383766,29.001103373006575,46.697355930376325,13.151638370425493,0,22.253805966787983,54.59730361615449,0,12.152040213667762,0,0,28.747559166419524,0,28.79084216384095,0,5.316788604006331,0,13.151638370425493,41.59082853553562,76.85110958294248,0,28.747559166419524,12.152040213667762,34.10763076784728,0,0,0,0,42.483875555975814,46.519274240634424,13.08951281182515,35.04607212962305,6.606881964512918,22.99804733313562,5.749511833283905,0,0,28,0,0,0,0,0,0,1,0,6,0,35,18,1,0,9,9,0,13,13,7,2,2,0,0,5,12,0,0,9,9,0,0,0,0,3,0,0,0,0,0,0
7.761953896871205,"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCN)cc2Cl)cccc1-c1ccc2c(c1)OCCO2.Cl.Cl","0.5",7.389300000000008,203.48709999999954,316.3324771289243,119.07000000000001,754.1550000000002,752.229903516,9,3,12,2,8,1,12,51,94,1,1,6,4,1,2,0,1,2,4,0,0,0.3333333333333333,30.880130166836878,17.084033022473246,12.696977031428743,9.276456617571078,6.605129316586272,16.70606854946402,12.289776904688136,8.981087052354038,6.364314223928233,-4.169999999999999,39.61339805066304,18.888751405209874,9.790419422851722,29.997907896368712,49.6969634361135,24.55305751901023,18.254850067221383,47.07972232726301,72.79640482153933,5.022633313741326,11.126902983393991,0,0,22.99804733313562,36.415006212592466,23.741988999272017,5.261891554738487,10.216698334856808,5.733667477162185,51.98656323255503,32.84803314676356,105.63629559376567,0,40.194171629321886,42.32218594194397,29.997907896368712,9.694446914922299,0,5.261891554738487,24.814066322359952,54.41996392392819,84.45922965224827,31.264087777896332,22.697146947378556,37.926551524619484,11.49902366656781,5.907179729351506,0,0,39,0,3,0,0,0,0,3,1,3,2,51,17,1,1,23,12,0,12,14,9,3,2,0,0,5,9,1,0,20,14,0,0,0,0,6,0,0,0,0,2,1
5.579714115058082,"COc1cc(NCc2cccc(-c3ccccc3)c2C)ncc1CN[C@H](CO)C(=O)O","0",3.2128200000000002,120.08000000000007,181.28309351450653,103.71,421.4970000000002,421.200156344,7,4,10,4,6,0,7,31,58,1,0,3,3,0,0,1,0,0,2,0,0,0.25,17.63031067207313,10.008674896381956,7.14496450323505,5.173999753347077,3.338986661230903,10.008674896381956,7.14496450323505,5.173999753347077,3.338986661230903,-3.4199999999999995,22.269367164645818,10.561654865951835,5.593882183479238,15.37044016181271,40.92485893351888,17.884049995896973,6.923737199690624,16.690354475090988,60.794147187767564,0,11.126902983393991,0,5.817862777835028,5.749511833283905,0,19.744454927553285,0,10.300767124953538,0,26.055090840663738,19.033468109796782,77.48450166285855,0,16.876414816677897,11.787168065786876,20.26670634748779,10.111325788078153,4.983978520947208,0,0,48.53093654769288,29.177543166478607,30.916174943596832,13.716679505790452,17.609215440266894,0,0,0,5.9693052879518484,24,0,0,0,0,0,0,2,1,4,0,31,14,1,0,9,9,0,10,11,7,4,4,0,0,5,6,2,0,11,7,0,0,0,0,3,0,0,0,0,0,0
6.459670525209127,"CCOc1cc(NCc2cccc(-c3ccccc3)c2C)c(C)cc1CN[C@H](CO)C(=O)O","0",4.516340000000004,131.63900000000007,194.79332976235327,90.82000000000001,448.5630000000003,448.23620750399994,6,4,11,4,5,0,6,33,65,1,0,3,3,0,0,0,0,0,3,0,0,0.2962962962962963,19.390203857759715,11.153077968797126,7.9714391628866395,5.726981734181151,3.8252955245614837,11.153077968797126,7.9714391628866395,5.726981734181151,3.8252955245614837,-3.349999999999999,24.295538060690465,11.49599063937995,6.122382088582221,15.37044016181271,35.43796483580705,17.884049995896973,13.847474399381248,29.177543166478603,60.6636706846161,0,11.126902983393991,0,5.687386274683562,5.749511833283905,0,19.744454927553285,0,5.316788604006331,0,39.90256524004498,18.530552533032168,82.91747665140409,0,16.876414816677897,11.65669156263541,20.26670634748779,10.111325788078153,0,0,0,48.53093654769288,54.65483612601846,30.406717646667317,13.213763929025836,11.791352662431866,0,0,0,5.9693052879518484,27,0,0,0,0,0,0,2,0,4,0,33,16,1,0,9,9,0,11,10,6,4,4,0,0,6,7,2,0,10,8,0,0,0,0,3,0,0,0,0,0,0
5.137510833094103,"Cc1c(-c2ccccc2)cccc1N1Cc2cc(CNCCO)ccc2C1=O","0",3.904320000000003,112.36300000000006,164.99486477052662,52.57,372.4680000000001,372.18377800799993,4,2,6,2,3,1,4,28,52,0,0,4,3,0,1,0,0,1,3,0,0,0.20833333333333334,15.981955567295858,9.590741245230499,7.0989048780258415,5.272169312268409,3.8366890918800762,9.590741245230499,7.0989048780258415,5.272169312268409,3.8366890918800762,-2.9499999999999993,18.41501854023087,7.966212724107353,3.4433155180849866,10.216698334856808,24.165345494617704,13.08951281182515,6.923737199690624,27.048343150859804,66.73003775307771,0,11.126902983393991,0,5.687386274683562,0,0,9.901064578912528,0,5.316788604006331,0,20.013250011515776,18.05154810127597,88.9838437198657,0,11.126902983393991,11.594566004035068,15.323225729697514,4.794537184071822,0,0,0,54.59730361615449,46.87372879509882,24.340350578205708,13.151638370425493,0,0,0,5.907179729351506,0,24,0,0,0,0,0,0,1,1,2,0,28,8,1,0,13,9,0,6,6,4,2,2,0,0,3,4,0,0,12,9,0,0,0,1,3,0,0,0,0,2,1
7.619788758288394,"Cc1cc(CN2C[C@H](O)C[C@H]2C(=O)O)c(OCc2cncc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C","0.5",5.448020000000005,160.86229999999966,245.3966761926918,118.71000000000001,562.6700000000002,562.258005568,8,3,10,3,7,0,8,42,76,2,0,5,4,1,1,1,1,1,3,0,0,0.2647058823529412,23.748352502204646,13.951123295078212,10.739475305140461,7.765735558300072,5.510643260676137,13.951123295078212,10.739475305140461,7.765735558300072,5.510643260676137,-4.709999999999999,28.805575347032057,12.856637065623996,6.600089015036827,10.05365155780638,44.75681195223979,24.490931960409892,25.178587266912007,39.80153057310798,79.12372489630387,0,11.126902983393991,0,5.687386274683562,5.749511833283905,0,19.744454927553285,5.261891554738487,9.883888251797686,0,52.11049801554158,11.861545009918906,112.50443384648588,0,22.94563612947017,11.65669156263541,20.26670634748779,14.678425435869507,0,5.261891554738487,0,48.53093654769288,53.79746599478945,61.32943431042905,11.6674178794453,24.467455939737057,0,0,0,5.9693052879518484,34,0,0,0,0,0,0,2,2,4,0,42,15,1,1,17,12,0,10,12,8,3,3,0,0,6,6,1,0,16,13,0,0,0,1,4,0,0,0,0,0,0
6.756961951313706,"COc1cc(NCc2cccc(-c3ccccc3)c2C)ccc1CNCCNC(C)=O","0",4.508420000000003,127.32610000000007,184.38978232717267,62.39,417.5530000000002,417.24162723200004,5,3,10,3,4,1,5,31,62,0,0,3,3,0,0,0,0,0,3,0,0,0.2692307692307692,18.495776666759802,10.580551334579205,7.495641393364137,5.291983373031235,3.5532491512050344,10.580551334579205,7.495641393364137,5.291983373031235,3.5532491512050344,-3.309999999999999,22.376889028777327,11.181873749957234,6.332076764208861,20.68722876581904,26.10649008245419,17.884049995896973,6.923737199690624,23.614091674781612,66.73003775307771,0,11.126902983393991,0,5.687386274683562,5.749511833283905,0,9.53140013787187,0,10.633577208012662,0,26.9369872112064,25.516098957109016,83.42039222816871,0,16.876414816677897,11.594566004035068,20.68722876581904,4.794537184071822,0,0,0,54.59730361615449,35.243910234940216,50.41996765818308,7.109797541277533,5.749511833283905,0,5.907179729351506,0,0,26,0,0,0,0,0,0,3,0,2,0,31,14,1,0,9,9,0,10,7,5,3,3,0,0,4,8,1,0,11,7,0,0,0,0,3,0,0,0,0,0,0
6.782516055786094,"Cc1cc(CN[C@H](CO)C(=O)O)c(OCc2cccc(C#N)c2)cc1NCc1cccc(-c2ccccc2)c1C","0",5.5683200000000035,155.95899999999972,234.24300364988596,114.61000000000001,535.6440000000001,535.247106536,7,4,12,4,6,0,7,40,73,1,0,4,4,0,0,0,0,0,4,0,0,0.21212121212121213,22.646818530018184,13.094498580999756,9.639282743216846,6.877561227994872,4.561538022437286,13.094498580999756,9.639282743216846,6.877561227994872,4.561538022437286,-4.639999999999999,28.370132861285597,13.42992530721146,7.056533477953551,15.37044016181271,28.831082871294136,24.490931960409892,25.178587266912007,33.380708950181976,84.92913895846256,0,11.126902983393991,0,5.687386274683562,5.749511833283905,0,19.744454927553285,5.261891554738487,5.316788604006331,0,39.58571000486728,11.923670568519249,118.30984790864457,0,22.94563612947017,11.65669156263541,20.26670634748779,10.111325788078153,0,5.261891554738487,0,60.6636706846161,65.42728455494805,30.406717646667317,18.239554769002186,18.398234626944785,0,0,0,5.9693052879518484,33,0,0,0,0,0,0,3,0,4,0,40,17,1,1,12,12,0,12,11,7,4,4,0,0,6,8,2,0,14,10,0,0,0,0,4,0,0,0,0,0,0
4.23232477597204,"COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN[C@H](C(=O)O)[C@H](C)O)cc1","0",4.394000000000004,148.73829999999987,228.10287180777826,115.71000000000001,537.6090000000003,537.23626708,9,3,14,3,8,0,9,39,74,2,0,3,3,0,0,0,0,0,3,0,0,0.3,22.763683995621324,12.301698116492117,8.74488772141426,6.034838839731111,3.906239330775613,12.301698116492117,8.74488772141426,6.034838839731111,3.906239330775613,-4.21,29.34750847005192,14.083629757917054,7.889499896507286,29.001103373006575,56.76735745963965,17.946175554497316,0,29.177543166478607,54.59730361615449,0,12.152040213667762,0,0,28.747559166419524,0,38.691906742753474,0,5.316788604006331,0,32.22118278701238,28.439190165110134,76.85110958294248,0,28.747559166419524,18.12134550161961,33.89736955868165,10.111325788078153,0,0,0,42.483875555975814,53.44301144032505,6.544756405912575,34.543156552858434,12.648722793660879,22.99804733313562,5.749511833283905,0,5.9693052879518484,30,0,0,0,0,0,0,1,0,8,0,39,21,2,0,9,9,0,14,17,9,3,3,0,0,8,10,3,0,9,9,0,0,0,0,3,0,0,0,0,0,0
6.556580538217183,"COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CN[C@H](CO)C(=O)O","0",3.1002000000000005,125.60180000000007,191.7940500810665,99.10000000000001,446.5030000000002,446.18417193199997,7,3,8,3,5,1,7,33,59,1,0,4,3,0,1,0,0,1,3,0,0,0.23076923076923078,18.323016012913165,10.762889792968414,7.856992867307017,5.911053460959658,4.1760182848551475,10.762889792968414,7.856992867307017,5.911053460959658,4.1760182848551475,-3.679999999999999,22.511672385060287,9.851844255326768,4.598039171421938,14.953561288656857,48.39281654783575,17.760115212910407,0,21.48489165916281,66.73003775307771,0,11.126902983393991,0,5.687386274683562,5.749511833283905,0,24.538992111625106,0,5.316788604006331,0,19.007418857986547,25.161345642553506,83.42039222816871,0,16.876414816677897,17.563871291986917,19.84982747433194,14.905862972149976,0,0,0,48.53093654769288,41.310277303401826,29.903802069902703,13.716679505790452,11.791352662431866,0,0,5.907179729351506,5.9693052879518484,26,0,0,0,0,0,0,1,1,5,0,33,12,2,0,13,9,0,8,12,7,3,3,0,0,5,4,3,0,13,8,0,0,0,1,3,0,0,0,0,2,1
5.876148359032914,"N#Cc1cccc(COc2cc(C(=O)N3CCc4c(-c5ccccc5)cccc43)ccc2CN2CCCC[C@H]2C(=O)O)c1","0",6.446280000000007,164.87429999999958,251.11339900705573,93.87,571.6770000000004,571.247106536,7,1,8,1,5,1,7,43,76,1,0,6,4,1,2,0,1,2,4,0,0,0.25,23.90805780991781,14.72404216106445,11.119719662073027,8.39413345475299,6.212282387994603,14.72404216106445,11.119719662073027,8.39413345475299,6.212282387994603,-4.929999999999999,28.20189591147806,12.518473660537357,6.013911445821615,9.636772684650527,41.01427578396765,24.366997177423325,11.33111286753076,51.87425951133484,90.99550602692418,0,11.126902983393991,0,5.687386274683562,5.749511833283905,0,19.432464716784395,5.261891554738487,4.899909730850477,0,44.8767656912775,17.989422542675626,118.81276348540918,0,22.94563612947017,17.563871291986917,14.743300079491233,14.48898409899412,0,5.261891554738487,0,67.0844923075421,78.39286258378664,29.903802069902703,11.63267280448927,18.398234626944785,0,0,5.907179729351506,5.9693052879518484,36,0,0,0,0,0,0,1,2,4,0,43,11,2,1,22,12,0,8,11,7,1,1,0,0,4,4,2,0,21,12,0,0,0,1,5,0,0,0,0,2,1
4.045805748184138,"COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CN2CC[C@H](O)C2)cc1","0",5.037000000000006,144.69479999999987,218.35125628860462,69.62,505.61100000000033,505.24643784,7,1,11,1,7,0,7,37,72,1,0,4,3,1,1,0,1,1,3,0,0,0.3333333333333333,21.899405779527473,12.297559790182586,8.985088791388732,6.4139623960010095,4.4158046928874475,12.297559790182586,8.985088791388732,6.4139623960010095,4.4158046928874475,-3.6799999999999997,26.3849343088358,12.520843694157076,6.755238875445442,23.684314769000245,57.63910649037476,13.151638370425493,0,28.674627589713992,54.59730361615449,0,12.152040213667762,0,0,28.747559166419524,0,28.79084216384095,0,4.899909730850477,0,25.6764263810998,41.52870297693528,76.85110958294248,0,28.747559166419524,12.152040213667762,28.79084216384095,4.899909730850477,0,0,0,42.483875555975814,52.94009586356043,19.634269217737724,34.543156552858434,6.606881964512918,22.99804733313562,5.749511833283905,0,0,30,0,0,0,0,0,0,0,1,6,0,37,16,1,0,14,9,0,11,13,7,1,1,0,0,5,9,0,0,12,11,0,0,0,1,3,0,0,0,0,0,0
6.904133546521457,"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)cc2Cl)cccc1-c1ccc2c(c1)OCCO2","0",8.550100000000008,221.31399999999934,345.48003606040913,113.8,807.388,806.344627652,11,0,10,0,9,2,12,58,109,1,1,7,4,2,3,0,2,3,4,0,0,0.41304347826086957,34.478427489164794,20.396728436679197,16.409950445428716,11.058336597755495,7.921331585466941,20.018763963669972,16.002750318688115,10.762967032538455,7.680516492808903,-5.4399999999999995,40.7454424213921,18.004683334786787,9.80170193807084,18.947451815200196,84.28058659156171,29.28992047281028,18.254850067221383,67.85093392633487,72.79640482153933,5.022633313741326,11.126902983393991,0,4.794537184071822,22.99804733313562,11.600939890232516,33.27338913714389,5.261891554738487,14.69972919255143,0,78.35882564261058,45.93754595858871,105.63629559376567,0,40.194171629321886,23.601359690522436,33.4841342307012,9.694446914922299,4.794537184071822,5.261891554738487,0,54.41996392392819,105.23044125132013,44.35360058972148,22.697146947378556,43.52760233560316,11.49902366656781,5.907179729351506,0,6.093240070938415,46,0,1,0,0,0,0,1,3,5,2,58,20,2,1,29,12,0,10,18,11,0,0,0,0,8,7,2,1,24,16,0,0,0,0,7,0,0,0,0,2,1
4.993448390913352,"Cc1c(COc2ccc3nc(CN)c(NCc4ccccc4)n3c2)cccc1-c1ccccc1.Cl","0",6.381320000000006,145.04709999999977,211.55665393411138,64.58,485.031,484.20298922800004,5,3,8,2,5,0,6,35,64,0,0,5,5,0,0,2,0,0,3,0,0,0.13793103448275862,20.463695272638656,11.482630091430764,8.287780656785365,6.084830618576803,4.20178314804993,11.482630091430764,8.287780656785365,6.084830618576803,4.20178314804993,-3.799999999999999,24.328552375089775,11.083541950035297,5.318223852040818,15.787319034968565,9.384673127209002,19.696394776338067,6.923737199690624,22.384282469939446,97.19234959853726,0,16.77408020416172,0,5.817862777835028,5.749511833283905,12.407033161179976,4.736862953800049,0,9.384673127209002,5.733667477162185,26.620131976028695,5.316788604006331,119.57663206847673,0,16.876414816677897,23.87207315978273,15.787319034968565,4.400694606261793,4.983978520947208,0,12.407033161179976,78.86277189000094,46.87372879509882,13.08951281182515,11.890771566461538,23.821433796399578,0,0,0,0,29,0,1,0,0,0,0,2,2,1,0,35,10,0,0,14,14,0,8,6,5,3,2,0,0,2,5,0,0,17,10,0,0,0,1,4,0,0,0,0,2,1
8.040958607678906,"Cc1c(COc2cc(OCc3cccc(C#N)c3)c(CN3CCCCC3C(=O)NCCN)cc2Cl)cccc1-c1ccccc1.Cl.Cl","1",7.618100000000007,192.4970999999996,294.3813335946466,100.61,696.1190000000004,694.224424212,7,3,12,2,6,1,10,47,88,1,1,5,4,1,1,0,1,1,4,0,0,0.2972972972972973,28.804120561915312,15.77108419363014,11.704564768040033,8.50806995085409,6.011949412565386,15.393119720620913,11.297364641299426,8.212700385637053,5.771134319907347,-3.7699999999999987,37.685494893835916,18.53737130862017,9.866459949253331,20.524181988768614,36.48319950708767,24.55305751901023,18.254850067221383,47.07972232726301,84.92913895846256,5.022633313741326,11.126902983393991,0,0,11.49902366656781,36.415006212592466,14.268263091671919,5.261891554738487,10.216698334856808,5.733667477162185,51.98656323255503,19.634269217737724,117.7690297306889,0,28.695147962754074,42.32218594194397,20.524181988768614,9.694446914922299,0,5.261891554738487,24.814066322359952,78.68543219777465,72.32649551532504,31.264087777896332,22.697146947378556,24.712787595593646,0,5.907179729351506,0,0,37,0,3,0,0,0,0,3,1,3,0,47,17,1,1,18,12,0,12,10,7,3,2,0,0,5,9,1,0,18,12,0,0,0,0,5,0,0,0,0,0,0
6.2076783636484265,"COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CN1CCC[C@H]1CO","0",4.521800000000005,130.77030000000005,194.77231879068606,53.010000000000005,442.5590000000003,442.22564282,5,1,6,1,4,1,5,33,63,1,0,5,3,1,2,0,1,2,3,0,0,0.32142857142857145,19.036088066008944,11.703157902448305,8.851796382659812,6.974727783447243,5.226355087104265,11.703157902448305,8.851796382659812,6.974727783447243,5.226355087104265,-3.1499999999999986,21.68296278437542,9.377068323749201,4.143379265487287,9.636772684650527,48.761650001806245,12.965578028838586,0,34.326534905014825,66.73003775307771,0,11.126902983393991,0,5.687386274683562,5.749511833283905,0,14.637927532712576,0,4.899909730850477,0,31.849062103838566,31.706102048466082,83.42039222816871,0,16.876414816677897,11.594566004035068,14.743300079491233,9.694446914922299,0,0,0,48.53093654769288,60.696676955166424,35.94564289905066,13.716679505790452,5.749511833283905,0,0,5.907179729351506,0,28,0,0,0,0,0,0,0,2,3,0,33,9,1,0,18,9,0,6,8,5,1,1,0,0,3,3,1,0,16,10,0,0,0,2,3,0,0,0,0,2,1
6.876801924968001,"COc1cc(C(=O)N2CCc3c(-c4ccccc4)cccc32)ccc1CNCCO","0",3.6470000000000025,119.04500000000006,176.47335211443013,61.8,402.4940000000002,402.194342692,5,2,7,2,4,1,5,30,56,0,0,4,3,0,1,0,0,1,3,0,0,0.24,17.097310638946265,10.203113680926288,7.303077808239873,5.495501942980361,4.015023372059227,10.203113680926288,7.303077808239873,5.495501942980361,4.015023372059227,-3.1499999999999986,20.136162807336518,9.114280891675197,3.94616145627226,14.953561288656857,37.81989944180781,12.965578028838586,0,21.48489165916281,66.73003775307771,0,11.126902983393991,0,5.687386274683562,5.749511833283905,0,14.637927532712576,0,5.316788604006331,0,12.965578028838586,31.706102048466082,83.42039222816871,0,16.876414816677897,11.594566004035068,20.06008868349756,4.794537184071822,0,0,0,48.53093654769288,41.310277303401826,36.448558475815275,13.716679505790452,5.749511833283905,0,0,5.907179729351506,0,25,0,0,0,0,0,0,1,1,3,0,30,10,1,0,13,9,0,7,8,5,2,2,0,0,3,5,1,0,13,8,0,0,0,1,3,0,0,0,0,2,1
